Team,Tweet,polarity,sentiment
indiana_pacers,wow haliburton toppin alleyooop transition longawaited play went expected,0.0,Neutral
indiana_pacers,cavs continue leave turner open perimeter hes taking advantage 3 3 range gamehigh 17pts,0.0,Neutral
indiana_pacers,,0.0,Neutral
indiana_pacers,pacers maintaining doubledigit lead despite high turnover rate,0.16,Positive
indiana_pacers,really awesome defense myles turner containing garland switch turners best defensive game season far money,0.42500000000000004,Positive
indiana_pacers,mathurins vision passing much improved season used put head attack attack learning play within flow offense,0.2,Positive
indiana_pacers,,0.0,Neutral
indiana_pacers,averaged 15a per game last season already four tonight 10mins,-0.2,Negative
indiana_pacers,pacers 3626 one quarter far best start game far season defended pretty well made 5 threes many made wednesday night,0.25833333333333336,Positive
indiana_pacers,,0.0,Neutral
indiana_pacers,buddy hield leads 8 points,0.0,Neutral
indiana_pacers,good read mathurin give jalen smith post smith success levert scored,0.5,Positive
indiana_pacers,,0.0,Neutral
indiana_pacers,best 1q season pacers 3626,1.0,Positive
indiana_pacers,,0.0,Neutral
indiana_pacers,five made 3s matches total output wednesday boston,0.0,Neutral
indiana_pacers,buddy hields passing season good nowhere skill improvement,0.7,Positive
indiana_pacers,pacers quick start cavs theyve made four 3s including one buddy hield blob immediately checking haliburton still trying find rhythm,0.3333333333333333,Positive
indiana_pacers,,0.0,Neutral
indiana_pacers,turner brown 7pts,0.0,Neutral
toronto_raptors,precious achiuwa left groin strain listed doubtful vs spurs tomorrow participated 5v5 scrimmage practice san antonio afternoon maybe optimism hes symptom free tomorrow sunday otherwise seems like good bet return wed vs dallas,0.15999999999999998,Positive
toronto_raptors,achiuwa listed doubtful tomorrows matinee san antonio,-0.8,Negative
toronto_raptors,good line raptors head coach darko rajakovic wemby hes avatar version kevin durant,0.7,Positive
toronto_raptors,var,0.0,Neutral
toronto_raptors,darko going post moves jak pictwittercom8mss7p3urj,0.0,Neutral
toronto_raptors,djokovic went bit possum start second set dug deeper deeper progressed third set looking like routine one,0.0,Neutral
toronto_raptors,rublev made good progress h2h djokovic see belief increased earned set,0.7,Positive
toronto_raptors,wembanyamas lived immense hype raptors get taste torontosuncomsportsbasketb,0.0,Neutral
toronto_raptors,scottie barnes played like nodoubt allstar far raptors second vorp last nights games torontosuncomsportsbasketb,0.03333333333333333,Positive
toronto_raptors,inseason tournament given us something complain nba hasnt done something selfless pure long time thankful,0.08214285714285713,Positive
toronto_raptors,kd likes going lu dort said reminds pj tucker,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,love young nucleus thunder,0.3,Positive
toronto_raptors,,0.0,Neutral
toronto_raptors,nbahoopervision,0.0,Neutral
toronto_raptors,novaks entertained pose end,0.0,Neutral
toronto_raptors,og oh watch newest episode open gym,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,s12e02 og,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,open gym presented bell,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,youtubecomwatchv6hq94d pictwittercomsadbqycevp,0.0,Neutral
toronto_raptors,seeing wemby sunday really cool informed one monroe_sa also attendance folks makes trip doubly worthwhile,0.425,Positive
toronto_raptors,last call queries add weekend mailbag,0.0,Neutral
toronto_raptors,send em along askdoug thestar dot ca well see kind answers come,0.6,Positive
toronto_raptors,1030 ill double gin tonic order seat bold,-0.05555555555555556,Negative
toronto_raptors,kelly oubre higher usage rate season pascal siakam,0.25,Positive
toronto_raptors,spurs gon na win ppl think,0.8,Positive
toronto_raptors,wemby gift,0.0,Neutral
toronto_raptors,despite results important positive thing happen happening raptors looks like scottie barnes taking leap,0.31363636363636366,Positive
toronto_raptors,,0.0,Neutral
toronto_raptors,theathleticcom502683120231,0.0,Neutral
toronto_raptors,smith jones vlog lives ig,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,raptors open 4 game road trip loss philly lets break paul__jones,-0.2,Negative
toronto_raptors,,0.0,Neutral
toronto_raptors,instagramcomreelczktij8mq,0.0,Neutral
toronto_raptors,raptors fall sixers second time already embiid dominates torontosuncomsportsbasketb,0.0,Neutral
toronto_raptors,assists raptors player first 6 games season,0.25,Positive
toronto_raptors,,0.0,Neutral
toronto_raptors,1 mark jackson 69 2000,0.0,Neutral
toronto_raptors,2 kyle lowry 62 2018,0.0,Neutral
toronto_raptors,3 jose calderon 60 2011,0.0,Neutral
toronto_raptors,4 dennis schroder 56 2023,0.0,Neutral
toronto_raptors,,0.0,Neutral
toronto_raptors,jackson recorded assists first 6 games franchise,0.25,Positive
toronto_raptors,get rest get back sunday,0.0,Neutral
toronto_raptors,solid effort 2nd game b2b road vs good sixers team raps fall 24 6 games 9 days open season bit reprieve coming sked next 6 games come span 18 days couple days getting 1st look wemby sunday,0.04999999999999999,Positive
toronto_raptors,bench clearing time ones san antonio tomorrow sundays first live look wemby fellow,0.19318181818181818,Positive
toronto_raptors,embiid attempted free throws 13 entire raptors starting lineup 11,0.13333333333333333,Positive
toronto_raptors,anunoby done admirable job battling bigger embiid usually still interesting rajakovic opted tethering poeltls minutes embiids tough match physicality without poeltl achiuwakoloko,-0.034722222222222224,Negative
toronto_raptors,sixers dozen 5 12 go raptors okay need good,0.6,Positive
toronto_raptors,ref gets call right wouldnt give bogus tech,0.2857142857142857,Positive
toronto_raptors,blatant korkmaz miss,-0.5,Negative
toronto_raptors,got ta close quarters man sixers closed 2nd q 102 run closed 3rd 154 run subtract 7ish minutes raptors would 6 points instead go 4th trailing 13 largest deficit night,-0.05,Negative
toronto_raptors,gon na find different bench combos coz aint,0.0,Neutral
toronto_raptors,raptors 13 going fourth pretty impressive defence bit less tonight,0.2708333333333333,Positive
toronto_raptors,oubre melting raptors resolve dreamy eyes,0.0,Neutral
toronto_raptors,flynn stop getting picked job 1,0.0,Neutral
toronto_raptors,last season scottie barnes scored 20 points first 15 games hes done 5 first 6 games open season,0.125,Positive
toronto_raptors,team halfcourt offence raptors quite passable halfcourt offence tonight,0.0,Neutral
toronto_raptors,oubre called flop technical first one weve seen season,0.125,Positive
toronto_raptors,nothing scotties jumper looks flukey streaky great balance fluid release impressive,0.6,Positive
toronto_raptors,solid half part raptors couldnt close sixers go break 208 run 9pt lead nurse philly team playing hard different level focuseffort raps faced vs surprisingly disinterested bucks last night,0.040277777777777767,Positive
toronto_raptors,guess poeltl supposed jump way embiid veers barrel,0.0,Neutral
toronto_raptors,tough last minutes raptors 9 halftime,-0.19444444444444445,Negative
toronto_raptors,pictwittercomvdyx3ruepy,0.0,Neutral
toronto_raptors,bball paul prob,0.0,Neutral
toronto_raptors,wow pascal drive,0.1,Positive
toronto_raptors,14 pts counting scottbarnes561 pictwittercomuh1gqohjt4,0.0,Neutral
toronto_raptors,cant backpedaling maxey mal needed pick maxey let og help,0.0,Neutral
toronto_raptors,wild raptors list heading today dennis schroder one five raptors least three doubledoubles first five games club everyone would guess damon stoudamire many would shawn marion precious achiuwa kevin willis,0.21000000000000002,Positive
dallas_mavericks,2nd guess think chris kleiman awesome im always believer coaches harm would harm kicking continuing harm happened esp texas keeping howard constant pressure,0.3333333333333333,Positive
dallas_mavericks,people burnt orange kneel thanks,0.2,Positive
dallas_mavericks,college kickers,0.0,Neutral
dallas_mavericks,would tough spot manning needs happen right,-0.0515873015873016,Negative
dallas_mavericks,sark might rue attempting least one field goals sounds like fans already ruing,-0.3,Negative
dallas_mavericks,updated heres mavericks say first inseason tournament game slow start rebounding woes contributed denvers 125114 win friday night,0.0875,Positive
dallas_mavericks,mavscomnuggetsbounce,0.0,Neutral
dallas_mavericks,irving speaks pictwittercom5ctzal4fdw,0.0,Neutral
dallas_mavericks,doncic recently rising turnover totals including 9 tonight pictwittercomvm8h1osgkz,0.0,Neutral
dallas_mavericks,slow starts issue mavs last years theyre seeing happen allowed 43 1st qtr sa 36 mem 40 tonight den 1420 fg maybe road thing since two home allowed 25 23 bkn chi,-0.15000000000000002,Negative
dallas_mavericks,mavs streak ends 4 den 40 pt 1st qtr buries 16 qtr never got closer 7 1st half 8 2nd luka 34108 inc 611 3pt tied career hi 9 kyrie bright spot esp 2nd half 22 pts 7 assts 4 stls 2 blks,0.07333333333333336,Positive
dallas_mavericks,mavericks longer among unbeaten nuggets strike early hold 125114 victory,0.1,Positive
dallas_mavericks,mavscomnuggetsbounce,0.0,Neutral
dallas_mavericks,feel like dallas make run maybe indigestion,0.0,Neutral
dallas_mavericks,looks like lively came gordons foot came limping hes testing ankle timeout doesnt look like hes staying game,-0.13181818181818183,Negative
dallas_mavericks,mavs allow 40 1st trail den 7055 jokic 2085 mavs worst enemy taking care ball 10 to16 pts luka 6 mostly unforced luka 1245 kyrie 10 2nd half soon 971thefreak,-0.16666666666666666,Negative
dallas_mavericks,jokic scored 13 20 points second quarter mavs one point got deficit 5649 trail 7055 halftime,0.0,Neutral
dallas_mavericks,mavericks didnt play bad second quarter shaved one point denvers lead thanks jokic triple buzzer made 7055 jokic 20 points eight rebounds five assists luka 12 points four rebounds five assists,-0.1666666666666666,Negative
dallas_mavericks,5 turnovers doncic yikes,0.0,Neutral
dallas_mavericks,irving checks back two points irving doncic ideally dallas need get going irving two points doncic 10,0.45,Positive
dallas_mavericks,,0.0,Neutral
dallas_mavericks,somehow though dallas 12 feels like worse,-0.4,Negative
dallas_mavericks,braun outhustling 3 mavs ball,0.0,Neutral
dallas_mavericks,tough start young lively two points two rebounds two fouls,-0.050841750841750834,Negative
dallas_mavericks,far worst quarter young season mavericks trail 4024 going second outrebounded 114 allowing nuggets make 70 percent shots lethal combination,-0.2,Negative
dallas_mavericks,biggest deficits mavs faced season,0.0,Neutral
dallas_mavericks,,0.0,Neutral
dallas_mavericks,san antonio 7,0.0,Neutral
dallas_mavericks,brooklyn 7,0.0,Neutral
dallas_mavericks,memphis 8,0.0,Neutral
dallas_mavericks,chicago 6,0.0,Neutral
dallas_mavericks,currently 14,0.0,Neutral
dallas_mavericks,gone sideways pretty quick dallas 40 lead 1914 deficit mavs 3 early turnovers 2 doncic,0.22777777777777775,Positive
dallas_mavericks,crazy sight pictwittercomvccinpkfea,-0.6,Negative
dallas_mavericks,mavs starters jones williams lively doncic irving,0.13636363636363635,Positive
dallas_mavericks,nuggets porter gordon jokic caldwellpope murray,0.0,Neutral
dallas_mavericks,mavs starters jones williams lively irving doncic,0.13636363636363635,Positive
dallas_mavericks,den starters porter gordon jokic caldwellpope murray,0.0,Neutral
dallas_mavericks,tip moved back look 923 tip 971thefreak,0.0,Neutral
dallas_mavericks,inseason tournament court ball arena denver 3 point line dimensions parts court repainted today according denver head coach michael malone mavs nuggets west group b regular season inseason tournament game 9p bssw pictwittercomp6iw9pisvz,-0.2,Negative
dallas_mavericks,sweeney says wasnt shootaround mavs learned court wrong 3point dimensions says lines painted far basket,-0.2,Negative
dallas_mavericks,,0.0,Neutral
dallas_mavericks,hopefully accurate correct one isnt hopefully make doesnt matter,0.4000000000000001,Positive
dallas_mavericks,sean sweeney brings past experience humor serving acting head coach tonight asked inseason tournaments importance pictwittercom1f3xesv8ul,-0.125,Negative
dallas_mavericks,always appreciate michael malones thoughtful answers discusses makes dereck lively iis role abilities valuable mavericks pictwittercomwys74f5y17,0.2681818181818182,Positive
dallas_mavericks,denver coach michael malone said crew ball arena repaint parts court earlier today 3point line dimensions werent right said hopes dry arent blue footprints everywhere,0.05476190476190476,Positive
dallas_mavericks,malone says part nuggets intournament court repainted wrong 3point dimensions,-0.5,Negative
dallas_mavericks,michael malone facing doncic mavs pictwittercomht5sttjgso,0.0,Neutral
dallas_mavericks,tonight broadcast well hear thoughts inseason tournament dante exum 2022 copa del rey w fc barcelona asst coach marko milic multiple slovenian cups olimpia played copa del rey coppa italia mavs denver 9p bssw,0.0,Neutral
dallas_mavericks,trying hate nba trying something new maybe come better name season tournament season tournament,-0.054545454545454564,Negative
dallas_mavericks,ok catch everybody kyrie irving foot available tonight denver maxi kleber right small toe dislocation,0.23392857142857143,Positive
dallas_mavericks,look like tonight mavs first inseason tournament game starts 9 dallas time espn gives new meaning painted area pictwittercomneepxjfii0,-0.0045454545454545565,Negative
dallas_mavericks,mavs vs nuggets 9p bssw mavs listing kyrie irving left foot sprain last two games available maxi kleber dislocated right small toe first game west group b nbas inseason tournament mavs 1 2 undefeated teams remaining,0.04081632653061224,Positive
dallas_mavericks,kyrie irving listed available tonight maxi kleber right small toe dislocation,0.14523809523809525,Positive
dallas_mavericks,kyrie irving participates mavs shootaround optimistic return vs nuggets dallasnewscomsportsmaveric,0.0,Neutral
dallas_mavericks,lively speaks pictwittercom8rtofgpyng,0.13636363636363635,Positive
dallas_mavericks,mavs shootarounds tend frivolity works pictwittercomuuzpnbximb,0.0,Neutral
denver_nuggets,michael porter jr dials defense help denver nuggets defeat luka doncic dallas mavericks denvergazettecomsportsdenver via denvergazette,0.0,Neutral
denver_nuggets,nikola jokic low back pain jamal murray right quad contusion christian braun right shin strain listed probable tonights game chicago,0.028571428571428564,Positive
denver_nuggets,nikola jokic low back pain jamal murray quad christian braun shin listed probable tonight vs bulls,0.0,Neutral
denver_nuggets,leave apartment 35 hours nuggets game good lord,0.14999999999999997,Positive
denver_nuggets,nuggets first tony brothers game season tonight vs chicago,-0.07500000000000001,Negative
denver_nuggets,good show thanks hanging today,0.44999999999999996,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,previewed tonights matchup chicago final segment,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,youtubecomwatchvhpv5x pictwittercomlilzay33v9,0.0,Neutral
denver_nuggets,fellow coloradianscoloradinscoloradites make sure order parrys pizza tomorrow proceeds go helping kids learn code pictwittercomt9piodqbxa,0.5,Positive
denver_nuggets,one youtube channel another,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,going live 30 minutes chat last nights game preview tonights backtoback vs chicago,-0.08787878787878789,Negative
denver_nuggets,,0.0,Neutral
denver_nuggets,youtubecomwatchvhpv5x pictwittercoms7zkls8imz,0.0,Neutral
denver_nuggets,luka doncic tried go michael porter jr,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,dice,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,doncic shot 28 committed 5 turnovers mpj primary defender,0.4,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,youre going contribute defense shouldnt porter said,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,thednvrcomhowmichaelpo,0.0,Neutral
denver_nuggets,new alleyooppod video,0.13636363636363635,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,great nuggets playing celtics early nba title favorites,0.45,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,stoolgreenie discussed jayson tatums mvp candidacy kristapsjrue,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,youtubecomwatchvhkka3e pictwittercom09acxaglii,0.0,Neutral
denver_nuggets,luka doncic guarded michael porter jr friday night,0.4,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,5 points,0.0,Neutral
denver_nuggets,1 assist,0.0,Neutral
denver_nuggets,5 turnovers,0.0,Neutral
denver_nuggets,28 fg,0.0,Neutral
denver_nuggets,15 3p,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,zero fouls drawn pictwittercomxkirhjzswk,0.0,Neutral
denver_nuggets,pickaxe roll tonight im planning go live tomorrow morning 11am,0.13636363636363635,Positive
denver_nuggets,asked nikola jokic back feeling said good thank,0.35,Positive
denver_nuggets,asked back told important mine said dont know friend,0.2,Positive
denver_nuggets,got going,0.0,Neutral
denver_nuggets,nikola jokić continues dominate season ways unique,0.375,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,hope appreciate nikolas consistent greatness many guys every single night,0.2261904761904762,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,latest milehighsports,0.5,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,milehighsportscomdenvernuggets,0.0,Neutral
denver_nuggets,rest victors denver face bulls saturday night unfortunately bulls get travel denver denverstiffscompreviewdenver,-0.5,Negative
denver_nuggets,mike mike mike mike pictwittercom9lq5ldb7h2,0.0,Neutral
denver_nuggets,michael porter jr says suffered grade 3 ankle sprain leadup season says ankle around 50 opening night 75 says sore games continues get better,0.5,Positive
denver_nuggets,michael porter jr says ankle still isnt 100 says closer 50 start regular season feels like hes 70,0.0,Neutral
denver_nuggets,malone jamal murray hes battling shins still coming knee recovery year ago plays 39 minutes tonight plays entirety fourth quarter ideal felt important get win part,0.525,Positive
denver_nuggets,michael porter jr nuggets first inseason tournament win catching fire third quarter defensive mentality getting switched luka dončić tonight pictwittercomt5ejozmrtk,0.4125,Positive
denver_nuggets,michael malone nikola jokić,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,guy great every night know hard like anybody great job every day know guys know youre pictwittercom2vakardolx,0.4361111111111111,Positive
denver_nuggets,malone michael porter jr really locked gameplan switching onto guys like luka kyrie best job defensively michael fingerprints win tonight,0.6666666666666666,Positive
denver_nuggets,michael malone shares michael porter jr dpog chain tonight,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,thought michael porter fingerprints game tonight pictwittercomitbjzaxfqx,-0.4,Negative
denver_nuggets,michael malone says jamal murray one guy hes worried heading tomorrows game chicago malone says murrays shins bothered,-0.4,Negative
denver_nuggets,michael malone hope appreciate nikolas consistent greatness,0.25,Positive
denver_nuggets,michael porter jr gets dpog chain tonight coach malone specifically talked mpjs deflections contests effort put forth switches particularly doncic irving 2 blocked shots well,0.16666666666666666,Positive
denver_nuggets,michael malone michael porter jrs defense tonight hell performance ends,0.0,Neutral
denver_nuggets,friday night winners lounge come hang fellas,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,jokic clears,0.0,Neutral
denver_nuggets,mpj defender,0.0,Neutral
denver_nuggets,jokic tripledouble robbery,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,youtubecomliveworkae05l,0.0,Neutral
denver_nuggets,tonights defensive player game michael porter jr,-0.4,Negative
denver_nuggets,michael porter jr got defensive player game chain tonight michael malone says,-0.4,Negative
denver_nuggets,nikola jokics pass went btw live,0.13636363636363635,Positive
denver_nuggets,,0.0,Neutral
denver_nuggets,never counted assist one away recording triple double passing jason kidd 4th alltime,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,vs jason kidds team pictwittercomropg2miquv,0.0,Neutral
denver_nuggets,final rotations nuggets defeat mavericks 125114,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,nikola jokić 33149 missing assist,-0.2,Negative
denver_nuggets,michael porter 24 points 9 rebounds strong defensive night luka,0.4333333333333333,Positive
denver_nuggets,jamal murray 18 points 13 assists regular john stockton,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,nuggets improve pictwittercomyp7jtgyqqe,0.0,Neutral
denver_nuggets,nikola jokics final line 33 points 1416 shooting 14 rebounds 9 assists,0.0,Neutral
denver_nuggets,nba season ended today would michael porter jr make inseason alltournament team also defensive player tournament well pictwittercom93xcqdhssx,0.0,Neutral
denver_nuggets,jokic life swear,0.0,Neutral
denver_nuggets,denver nuggets undefeated season games preceded really sick halloween party,-0.7142857142857143,Negative
denver_nuggets,grant williams vacate batman nickname,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,nikola jokić tonight,0.0,Neutral
denver_nuggets,,0.0,Neutral
denver_nuggets,33 points,0.0,Neutral
denver_nuggets,14 rebounds,0.0,Neutral
denver_nuggets,9 assists,0.0,Neutral
denver_nuggets,1416 fg,0.0,Neutral
denver_nuggets,22 3p,0.0,Neutral
denver_nuggets,cool hell jokic invented perfected type jump shot many players nba history signature shot,0.425,Positive
denver_nuggets,sombor shuffle,0.0,Neutral
denver_nuggets,think kcp got away foul offensive rebound mpj put back layup,0.0,Neutral
denver_nuggets,jamal murray gets hit tech arguing foul call really sure defensively situation,0.5,Positive
denver_nuggets,sure whats wrong ags hands tonight hes rough handle needs finish,-0.03333333333333333,Negative
miami_heat,look things realistically teams vs lost vs expectations three months ago one could argue lane kiffin deserves national coach year consideration,0.0,Neutral
miami_heat,armstead activated fins pili waived,0.0,Neutral
miami_heat,tyler spartanburg acc player week monday made biggest impact clemson today,0.0,Neutral
miami_heat,nbas series primetime games europe africa middle east resumes big way tomorrow raptors vs spurs 330 et giving fans france wemby prime time 35 broadcasters regions air game smart game pick 14 international players,-0.09761904761904762,Negative
miami_heat,heats spoelstra addresses emotions highsmithlove switch herro says doesnt stink defense sunsentinelcom20231104hea also almost tripledouble rebound roulette,0.0,Neutral
miami_heat,ira winderman gabe vincent finding legs lakers free agency went sideways heat sunsentinelcom20231104ira plus weeks heatrelated notes,0.4,Positive
miami_heat,new heats highsmith blunt moves bigger role hopes put everyone notice im stay nba player,0.06818181818181818,Positive
miami_heat,miamiheraldcomsportssptcol target_blank relnofollowmiamiheraldcomsportssptcol,0.0,Neutral
miami_heat,eyebrowraising data good insight bam herros continued ascent miamiheraldcomsportssptcol target_blank relnofollowmiamiheraldcomsportssptcol,0.7,Positive
miami_heat,ask ira starter heat role kevin love sunsentinelcom20231104ask todays mailbag,0.5,Positive
miami_heat,nov 4 siriusxm christmas channels theres much termineradio person take,0.2,Positive
miami_heat,let quickly note heat shooting 39 three far season,0.21666666666666667,Positive
miami_heat,tyler herro shooting 588 percent catchandshoot threes 28 attempts per game 382 percent pullup threes 57 attempts per game season,-0.4,Negative
miami_heat,,0.0,Neutral
miami_heat,versatility outside shooter remains one biggest strengths,0.0,Neutral
miami_heat,jaime jaquez really unique way putting pressure rim,0.375,Positive
miami_heat,,0.0,Neutral
miami_heat,stutters jabs predribble 1st clip,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,getting head steam catch 2nd clip,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,pure physicality challenge defenders rim 3rd clip,0.10714285714285714,Positive
miami_heat,,0.0,Neutral
miami_heat,theyve needed element pictwittercomtmxwejeygn,0.0,Neutral
miami_heat,tyler herro currently shooting 59 catch shoot threes season,0.0,Neutral
miami_heat,duncan robinson shooter,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,untrained eyes smh pictwittercomytktccysx2,0.0,Neutral
miami_heat,5 network analysts weigh finschiefs dan orlovsky calling game blown away mcdaniel meeting head coach absolute stud,-0.1,Negative
miami_heat,miamiheraldcomsportssptcol target_blank relnofollowmiamiheraldcomsportssptcol,0.0,Neutral
miami_heat,changes coming new nba tv rights deal bally regionals future barkley moment miamiheraldcomsportssptcol target_blank relnofollowmiamiheraldcomsportssptcol,0.06818181818181818,Positive
miami_heat,sure tyler herro 1 assist short tripledouble friday night thats playmaking impressed,0.5,Positive
miami_heat,,0.0,Neutral
miami_heat,controlled entire game based wizards reacted,-0.2,Negative
miami_heat,,0.0,Neutral
miami_heat,well forced keep cycling different coverages,-0.15000000000000002,Negative
miami_heat,,0.0,Neutral
miami_heat,thread reads,0.0,Neutral
miami_heat,sunday notes saturday gabe vincent finding legs lakers free agency went sideways heat sunsentinelcom20231104ira plus strus nunn oladipo bradley number,0.4,Positive
miami_heat,five degrees heat friday nights 121114 victory wizards sunsentinelcom20231103for,0.0,Neutral
miami_heat,1 concern close,0.0,Neutral
miami_heat,2 love shuffled,0.5,Positive
miami_heat,3 highsmith shuffled,0.0,Neutral
miami_heat,4 herro remains roll,0.0,Neutral
miami_heat,5 richardson flop,0.0,Neutral
miami_heat,five degree heat friday nights 121114 victory wizards sunsentinelcom20231103for,0.0,Neutral
miami_heat,1 concern close,0.0,Neutral
miami_heat,2 love shuffled,0.5,Positive
miami_heat,3 highsmith shuffled,0.0,Neutral
miami_heat,4 herro remains roll,0.0,Neutral
miami_heat,5 richardson flop,0.0,Neutral
miami_heat,windermans view lineup change spoelstra dishes mcdaniel getup oh win sunsentinelcom20231103win thoughts night quite norm,0.8,Positive
miami_heat,starter heat role kevin love latest ask ira sunsentinelcom20231104ask plus jaquezs chance options point guard,0.5,Positive
miami_heat,reminder shaedon sharpe 4 months younger amen ausar thompson 6 months younger brandon miller bright future,0.17500000000000002,Positive
miami_heat,stat dropped trailblazers postgame show,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,blazers posted 453 efg last 5 seasons blazers record shot poorly via stathead,-0.2,Negative
miami_heat,,0.0,Neutral
miami_heat,138 026,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,gutted win vs memphis threegame win streak blazers,0.8,Positive
miami_heat,shaedon sharpe blocked luke kennards 3pointer buzzer good lord,0.7,Positive
miami_heat,grizzlies blow 10point lead 321 left go tie game pdx 83 seconds left wild finish,-0.07500000000000001,Negative
miami_heat,talked bam adebayo tonight hes seen tyler herros reads playmaking improving pictwittercomkeo26qwpos,0.0,Neutral
miami_heat,memphis grizzlies bismack biyombo sighting portland,0.0,Neutral
miami_heat,talked spo tonight need rim pressure outer areas roster,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,interesting stuff,0.5,Positive
miami_heat,,0.0,Neutral
miami_heat,went stuff much deeper pictwittercomj0l5teynkc,0.2,Positive
miami_heat,asked jimmy butler tonight areas duncan robinsons game go bit underrated,-0.4,Negative
miami_heat,,0.0,Neutral
miami_heat,maybe untrained eye,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,pictwittercomxyvaclzzrx,0.0,Neutral
miami_heat,herro continues splendid start season bam tyler hes showing,0.8333333333333334,Positive
miami_heat,miamiheraldcomsportsnbamia target_blank relnofollowmiamiheraldcomsportsnbamia,0.0,Neutral
miami_heat,postgame reaction nuggets heats win christen inseason tournament miami 24 miamiheraldcomsportsnbamia target_blank relnofollowmiamiheraldcomsportsnbamia,0.8,Positive
miami_heat,tyler herro scores 24 points heat top wizards 121114 tournament opener ap apnewscomarticleef1fef,0.5,Positive
miami_heat,asked bam adebayo tyler herros improving reads playmaking times,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,jokes doesnt look basket anymore,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,hes made dynamicimproving looking guys eyes,0.0,Neutral
miami_heat,tyler herro spo talking seeing every coverage imaginable point,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,fun,0.3,Positive
miami_heat,,0.0,Neutral
miami_heat,says loves see new things night,0.13636363636363635,Positive
miami_heat,tyler herro feel like im machine keep going game,-0.4,Negative
miami_heat,,0.0,Neutral
miami_heat,swagger,0.0,Neutral
miami_heat,asked jimmy butler cuttingfinishingpassing duncan robinson slides radar times,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,maybe untrained eye,0.0,Neutral
miami_heat,asked erik spoelstra rim pressure uptick tonight outer areas roster important offense,0.4,Positive
miami_heat,,0.0,Neutral
miami_heat,monumentally important,0.4,Positive
miami_heat,,0.0,Neutral
miami_heat,post full answer later interesting hear really get element menu,0.2625,Positive
miami_heat,heat shot 24 27 rim 13 27 threes tonight wizards entered one nbas worst defenses,-1.0,Negative
miami_heat,heat lead east group b point differential new day,0.13636363636363635,Positive
miami_heat,windermans view lineup change spoelstra dishes mcdaniel getup oh win sunsentinelcom20231103win thoughts friday night kaseya center,0.35000000000000003,Positive
miami_heat,forget bells whistles heat get needed victory wizards sunsentinelcom20231103for five degrees heat friday nights game,-0.4,Negative
miami_heat,new heat beats wizards first game inseason tournament moves 24 herro falls short second career triple double takeaways details 121114 win turned unnecessary fourth quarter adventure click photo miamiheraldcomsportsnbamia,0.04292929292929293,Positive
miami_heat,tyler herro 24 points 11 rebounds 9 assists,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,jimmy butler 20 points,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,bam adebayo 18 points,0.0,Neutral
miami_heat,,0.0,Neutral
miami_heat,duncan robinson 18 points 6 assists,0.0,Neutral
